"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"460c5937-fb4a-4990-a469-6cc9d3193452","306912","Birk - B7 (TANK 5)","11/25/2018 5:41 AM","13.6","13.6° C","100","13.6","0","900142","False","93","3.67"
"34765b28-6433-45f1-a671-f728ec5a48c5","306912","Birk - B7 (TANK 5)","11/25/2018 5:31 AM","13.6","13.6° C","100","13.6","0","900142","False","92","3.68"
"a3fbf6c3-42c5-4bf3-bd98-15e9cfd50cad","306912","Birk - B7 (TANK 5)","11/25/2018 5:21 AM","13.6","13.6° C","100","13.6","0","900142","False","93","3.67"
"039104cc-8207-4922-a08f-d59334633d95","306912","Birk - B7 (TANK 5)","11/25/2018 5:11 AM","13.5","13.5° C","100","13.5","0","900142","False","93","3.66"
"93262059-0573-45ae-a714-1359138559c6","306912","Birk - B7 (TANK 5)","11/25/2018 5:01 AM","13.4","13.4° C","100","13.4","0","900142","False","92","3.68"
"99d0d964-3752-4d49-9551-9842cc3878c0","306912","Birk - B7 (TANK 5)","11/25/2018 4:51 AM","13.3","13.3° C","100","13.3","0","900142","False","93","3.67"
"ad1ea96b-133b-4e0b-a9c9-440d0da7d28a","306912","Birk - B7 (TANK 5)","11/25/2018 4:41 AM","13.4","13.4° C","100","13.4","0","900142","False","93","3.67"
"b23eac8f-c0bd-4612-8f7c-07ee786c3505","306912","Birk - B7 (TANK 5)","11/25/2018 4:31 AM","13.7","13.7° C","100","13.7","0","900142","False","92","3.65"
"23fec104-b5a8-4e4b-aadc-8853240aeafd","306912","Birk - B7 (TANK 5)","11/25/2018 4:21 AM","13.7","13.7° C","100","13.7","0","900142","False","93","3.66"
"0297f78c-52fc-4df1-a0a3-fa9f4492306b","306912","Birk - B7 (TANK 5)","11/25/2018 4:11 AM","13.6","13.6° C","100","13.6","0","900142","False","93","3.68"
"905415fd-026d-4bab-b17d-1401e0ba5b1f","306912","Birk - B7 (TANK 5)","11/25/2018 4:02 AM","13.6","13.6° C","100","13.6","0","900142","False","93","3.67"
"425708b6-feab-4023-b791-a2e10ca098b7","306912","Birk - B7 (TANK 5)","11/25/2018 3:52 AM","13.5","13.5° C","100","13.5","0","900142","False","93","3.67"
"120f6652-7ded-442c-bbda-a9dff3485004","306912","Birk - B7 (TANK 5)","11/25/2018 3:42 AM","13.5","13.5° C","100","13.5","0","900142","False","92","3.67"
