DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery
3c7b3378-411c-49ab-b3e6-a8f9c700a4b5,316575,OB2017Tank4,8/30/2017 19:57,12.3,12.3° C,100
0392943c-9cd3-4b00-bddc-0f7708d8e0ea,316575,OB2017Tank4,8/30/2017 19:47,12.2,12.2° C,100
ab51390e-c654-421b-81bd-9efcf9a9360a,316575,OB2017Tank4,8/30/2017 19:37,12.3,12.3° C,100
3799b623-fba6-4376-b677-4ba693d97ed9,316575,OB2017Tank4,8/30/2017 19:27,12.3,12.3° C,100
0bd3aa58-8a98-4b3b-aeea-24569795caa2,316575,OB2017Tank4,8/30/2017 19:18,12.3,12.3° C,100
567b856f-cb53-466e-99a0-6745aff02110,316575,OB2017Tank4,8/30/2017 19:08,12.3,12.3° C,100
d9c8bae2-d765-45cc-b179-9e3cd916f3d6,316575,OB2017Tank4,8/30/2017 18:58,12.3,12.3° C,100
55f849ad-b9d1-4655-b986-b6a65926aae7,316575,OB2017Tank4,8/30/2017 18:48,12.3,12.3° C,100
642e84b6-7375-4b39-ad91-08db05a23701,316575,OB2017Tank4,8/30/2017 18:38,12.3,12.3° C,100
2605ea16-be48-4e81-8848-39c14118e726,316575,OB2017Tank4,8/30/2017 18:28,12.3,12.3° C,100
3cbd69a3-29bb-43dc-b4a1-b6fe1c45c38a,316575,OB2017Tank4,8/30/2017 18:18,12.3,12.3° C,100
0457ed42-a336-40ea-8350-d680afbd0b0f,316575,OB2017Tank4,8/30/2017 18:08,12.3,12.3° C,100
c1ce4cb2-ee77-40e0-a30e-f50429d97091,316575,OB2017Tank4,8/30/2017 17:58,12.3,12.3° C,100
aa3b13b3-4892-4ce2-97fe-acac001791db,316575,OB2017Tank4,8/30/2017 17:48,12.3,12.3° C,100
160a97e0-98e9-4db7-9029-ab92a0303957,316575,OB2017Tank4,8/30/2017 17:38,12.3,12.3° C,100
09bfddb6-25c3-4142-90d3-36a3e86dc5da,316575,OB2017Tank4,8/30/2017 17:28,12.4,12.4° C,100
ae499a8d-9109-455d-a408-029492255f68,316575,OB2017Tank4,8/30/2017 17:18,12.3,12.3° C,100
8820ed6c-a817-4290-88a2-b5282b0c670a,316575,OB2017Tank4,8/30/2017 17:08,12.3,12.3° C,100
ea5019ea-1550-447d-b896-73d9bb0bd84e,316575,OB2017Tank4,8/30/2017 16:58,12.3,12.3° C,100
7ff9c6b9-9d0b-4540-ba42-5ecc6eee1b9e,316575,OB2017Tank4,8/30/2017 16:48,12.3,12.3° C,100
b694ddfa-caf0-4b37-8653-af68edbb0a7a,316575,OB2017Tank4,8/30/2017 16:38,12.3,12.3° C,100
dbd919da-ac6b-4255-88a7-0107170045ee,316575,OB2017Tank4,8/30/2017 16:28,12.3,12.3° C,100
da3d44f7-7e85-4da5-a1f0-1ceb92e6ed67,316575,OB2017Tank4,8/30/2017 16:18,12.3,12.3° C,100
6e31709c-cb19-4edb-935d-3c28d670f119,316575,OB2017Tank4,8/30/2017 16:08,12.3,12.3° C,100
dc3d01a5-94eb-462d-b929-b375b16bbd07,316575,OB2017Tank4,8/30/2017 15:58,12.3,12.3° C,100
67916c10-e3fc-4933-b18d-0ab3e43f64a7,316575,OB2017Tank4,8/30/2017 15:48,12.3,12.3° C,100
c92f48b7-b1ab-4470-a93d-72489adb22f2,316575,OB2017Tank4,8/30/2017 15:38,12.3,12.3° C,100
5a79876b-7f1a-4b3b-b2fc-a156b02cc3b9,316575,OB2017Tank4,8/30/2017 15:28,12.2,12.2° C,100
18292e90-e41c-4a51-a742-41722f6aef27,316575,OB2017Tank4,8/30/2017 15:18,12.3,12.3° C,100
f6cc5327-fcb5-4e61-8bf4-8804b50bd529,316575,OB2017Tank4,8/30/2017 15:09,12.3,12.3° C,100
184b9870-278e-46e5-8388-7a2ddc2ee0ac,316575,OB2017Tank4,8/30/2017 14:59,12.3,12.3° C,100
312646ff-d718-4523-926d-74652175c851,316575,OB2017Tank4,8/30/2017 14:49,12.3,12.3° C,100
3a341058-9597-4635-8930-f635b4c1ae2a,316575,OB2017Tank4,8/30/2017 14:39,12.3,12.3° C,100
5fee79f8-11a0-4ccc-a3de-bb6c45b30ea0,316575,OB2017Tank4,8/30/2017 14:29,12.3,12.3° C,100
5c6e198a-ecc4-419d-b690-214e43d79c6b,316575,OB2017Tank4,8/30/2017 14:19,12.3,12.3° C,100
04c606bb-8360-4bd5-af4a-71572c8dd0bf,316575,OB2017Tank4,8/30/2017 14:09,12.3,12.3° C,100
8b1cdbc0-132b-4bbb-8fcd-2b0f679b4d4a,316575,OB2017Tank4,8/30/2017 13:59,12.3,12.3° C,100
2992915e-c8a1-4875-a088-ce9660b4270d,316575,OB2017Tank4,8/30/2017 13:49,12.3,12.3° C,100
463292fc-e6b1-49ec-9a37-81c37b68dd61,316575,OB2017Tank4,8/30/2017 13:39,12.3,12.3° C,100
e01bd920-4f1a-450e-81b5-eb1e71c16bcf,316575,OB2017Tank4,8/30/2017 13:29,12.3,12.3° C,100
c25b03fc-b8e7-4bcb-a6a7-78cb53ec6d84,316575,OB2017Tank4,8/30/2017 13:19,12.3,12.3° C,100
bd9db6c4-ee0a-473c-9d9e-4a08b2bdf452,316575,OB2017Tank4,8/30/2017 13:09,12.3,12.3° C,100
036992cd-8d7b-44bb-a461-2fa34410b381,316575,OB2017Tank4,8/30/2017 12:59,12.3,12.3° C,100
ae23f533-0fda-42f6-acbb-ffddd428f23b,316575,OB2017Tank4,8/30/2017 12:49,12.3,12.3° C,100
b32eefbf-0140-4249-8bcd-e100d68533d3,316575,OB2017Tank4,8/30/2017 12:39,12.3,12.3° C,100
f69cc617-a5cf-4785-a623-df502e8c175a,316575,OB2017Tank4,8/30/2017 12:29,12.3,12.3° C,100
7d63b853-f476-456a-85cb-186fff00e711,316575,OB2017Tank4,8/30/2017 12:19,12.3,12.3° C,100
37575986-d4fb-4ede-ae2e-2de6ce780a70,316575,OB2017Tank4,8/30/2017 12:09,12.3,12.3° C,100
975709ee-ef2c-43ca-bbd8-2fa60692f35b,316575,OB2017Tank4,8/30/2017 11:59,12.3,12.3° C,100
325f751e-69a1-4240-be49-69febc5085a4,316575,OB2017Tank4,8/30/2017 11:49,12.4,12.4° C,100
d93f0beb-8263-4491-ac41-22b0d95ce2a3,316575,OB2017Tank4,8/30/2017 11:39,12.3,12.3° C,100
01bbd7a0-560e-4e84-9c7f-07d9679173fb,316575,OB2017Tank4,8/30/2017 11:29,12.3,12.3° C,100
b66deb94-298b-4ede-88b8-66aa7d280ed4,316575,OB2017Tank4,8/30/2017 11:19,12.3,12.3° C,100
